allocation,component,layer,head,regular_channels,outlier_channels,regular_bits,outlier_bits,index_bpe,packed_index_bytes,norm_bytes,alignment_bytes,effective_bpe
kmeans2,key,29,4,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,29,5,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,29,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,29,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,30,0,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,30,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,30,2,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,30,3,119,9,2,4,2.140625,35,4,0,2.4375
kmeans2,key,30,4,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,30,5,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,30,6,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,30,7,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,31,0,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,31,1,97,31,2,4,2.484375,41,4,0,2.8125
kmeans2,key,31,2,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,31,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,31,4,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,31,5,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,31,6,116,12,2,4,2.1875,35,4,0,2.4375
kmeans2,key,31,7,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,value,0,0,115,13,2,4,2.203125,36,4,0,2.5
kmeans2,value,0,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,0,2,97,31,2,4,2.484375,41,4,0,2.8125
kmeans2,value,0,3,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,0,4,108,20,2,4,2.3125,37,4,0,2.5625
kmeans2,value,0,5,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,0,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,0,7,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,1,0,114,14,2,4,2.21875,36,4,0,2.5
kmeans2,value,1,1,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,1,2,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,value,1,3,86,42,2,4,2.65625,43,4,0,2.9375
kmeans2,value,1,4,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,1,5,87,41,2,4,2.640625,43,4,0,2.9375
kmeans2,value,1,6,98,30,2,4,2.46875,40,4,0,2.75
kmeans2,value,1,7,104,24,2,4,2.375,38,4,0,2.625
kmeans2,value,2,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,2,1,117,11,2,4,2.171875,36,4,0,2.5
kmeans2,value,2,2,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,2,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,2,4,113,15,2,4,2.234375,37,4,0,2.5625
kmeans2,value,2,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,2,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,2,7,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,3,0,83,45,2,4,2.703125,44,4,0,3.0
kmeans2,value,3,1,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,3,2,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,3,3,93,35,2,4,2.546875,42,4,0,2.875
kmeans2,value,3,4,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,3,5,108,20,2,4,2.3125,37,4,0,2.5625
kmeans2,value,3,6,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,3,7,115,13,2,4,2.203125,36,4,0,2.5
kmeans2,value,4,0,114,14,2,4,2.21875,36,4,0,2.5
kmeans2,value,4,1,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,4,2,111,17,2,4,2.265625,37,4,0,2.5625
kmeans2,value,4,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,4,4,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,4,5,86,42,2,4,2.65625,43,4,0,2.9375
kmeans2,value,4,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,4,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,5,0,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,value,5,1,119,9,2,4,2.140625,35,4,0,2.4375
kmeans2,value,5,2,118,10,2,4,2.15625,35,4,0,2.4375
kmeans2,value,5,3,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,value,5,4,113,15,2,4,2.234375,37,4,0,2.5625
kmeans2,value,5,5,112,16,2,4,2.25,36,4,0,2.5
kmeans2,value,5,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,5,7,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,6,0,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,6,1,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,value,6,2,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,6,3,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,value,6,4,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,6,5,113,15,2,4,2.234375,37,4,0,2.5625
kmeans2,value,6,6,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,6,7,113,15,2,4,2.234375,37,4,0,2.5625
kmeans2,value,7,0,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,7,1,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,value,7,2,116,12,2,4,2.1875,35,4,0,2.4375
kmeans2,value,7,3,117,11,2,4,2.171875,36,4,0,2.5
kmeans2,value,7,4,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,7,5,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,value,7,6,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,7,7,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,8,0,109,19,2,4,2.296875,38,4,0,2.625
kmeans2,value,8,1,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,8,2,115,13,2,4,2.203125,36,4,0,2.5
kmeans2,value,8,3,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,8,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,8,5,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,8,6,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,8,7,116,12,2,4,2.1875,35,4,0,2.4375
kmeans2,value,9,0,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,9,1,83,45,2,4,2.703125,44,4,0,3.0
kmeans2,value,9,2,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,value,9,3,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,value,9,4,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,value,9,5,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,9,6,109,19,2,4,2.296875,38,4,0,2.625
kmeans2,value,9,7,110,18,2,4,2.28125,37,4,0,2.5625
kmeans2,value,10,0,107,21,2,4,2.328125,38,4,0,2.625
kmeans2,value,10,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,10,2,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,10,3,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,10,4,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,10,5,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,10,6,110,18,2,4,2.28125,37,4,0,2.5625
kmeans2,value,10,7,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,value,11,0,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,11,1,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,11,2,119,9,2,4,2.140625,35,4,0,2.4375
kmeans2,value,11,3,104,24,2,4,2.375,38,4,0,2.625
kmeans2,value,11,4,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,11,5,107,21,2,4,2.328125,38,4,0,2.625
kmeans2,value,11,6,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,value,11,7,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,value,12,0,98,30,2,4,2.46875,40,4,0,2.75
kmeans2,value,12,1,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,value,12,2,119,9,2,4,2.140625,35,4,0,2.4375
kmeans2,value,12,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,12,4,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,12,5,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,value,12,6,115,13,2,4,2.203125,36,4,0,2.5
kmeans2,value,12,7,117,11,2,4,2.171875,36,4,0,2.5
kmeans2,value,13,0,118,10,2,4,2.15625,35,4,0,2.4375
kmeans2,value,13,1,113,15,2,4,2.234375,37,4,0,2.5625
kmeans2,value,13,2,117,11,2,4,2.171875,36,4,0,2.5
kmeans2,value,13,3,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,value,13,4,105,23,2,4,2.359375,39,4,0,2.6875
kmeans2,value,13,5,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,13,6,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,13,7,111,17,2,4,2.265625,37,4,0,2.5625
kmeans2,value,14,0,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,14,1,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,value,14,2,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,value,14,3,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,value,14,4,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,value,14,5,108,20,2,4,2.3125,37,4,0,2.5625
kmeans2,value,14,6,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,value,14,7,116,12,2,4,2.1875,35,4,0,2.4375
kmeans2,value,15,0,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,15,1,117,11,2,4,2.171875,36,4,0,2.5
kmeans2,value,15,2,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,value,15,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,15,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,15,5,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,value,15,6,106,22,2,4,2.34375,38,4,0,2.625
kmeans2,value,15,7,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,16,0,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,16,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,16,2,98,30,2,4,2.46875,40,4,0,2.75
kmeans2,value,16,3,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,16,4,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,value,16,5,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,16,6,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,16,7,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,17,0,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,value,17,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,17,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,17,3,113,15,2,4,2.234375,37,4,0,2.5625
kmeans2,value,17,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,17,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,17,6,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,17,7,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,18,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,18,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,18,2,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,value,18,3,105,23,2,4,2.359375,39,4,0,2.6875
kmeans2,value,18,4,83,45,2,4,2.703125,44,4,0,3.0
kmeans2,value,18,5,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,18,6,119,9,2,4,2.140625,35,4,0,2.4375
kmeans2,value,18,7,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,value,19,0,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,19,1,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,19,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,19,3,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,19,4,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,19,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,19,6,86,42,2,4,2.65625,43,4,0,2.9375
kmeans2,value,19,7,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,20,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,20,1,97,31,2,4,2.484375,41,4,0,2.8125
kmeans2,value,20,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,20,3,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,20,4,114,14,2,4,2.21875,36,4,0,2.5
kmeans2,value,20,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,20,6,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,20,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,21,0,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,21,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,21,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,21,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,21,4,117,11,2,4,2.171875,36,4,0,2.5
kmeans2,value,21,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,21,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,21,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,22,0,107,21,2,4,2.328125,38,4,0,2.625
kmeans2,value,22,1,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,22,2,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,22,3,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,22,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,22,5,94,34,2,4,2.53125,41,4,0,2.8125
kmeans2,value,22,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,22,7,78,50,2,4,2.78125,45,4,0,3.0625
kmeans2,value,23,0,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,23,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,23,2,107,21,2,4,2.328125,38,4,0,2.625
kmeans2,value,23,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,23,4,109,19,2,4,2.296875,38,4,0,2.625
kmeans2,value,23,5,79,49,2,4,2.765625,45,4,0,3.0625
kmeans2,value,23,6,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,23,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,24,0,100,28,2,4,2.4375,39,4,0,2.6875
kmeans2,value,24,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,24,2,120,8,2,4,2.125,34,4,0,2.375
kmeans2,value,24,3,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,24,4,80,48,2,4,2.75,44,4,0,3.0
kmeans2,value,24,5,72,56,2,4,2.875,46,4,0,3.125
kmeans2,value,24,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,24,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,25,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,25,1,78,50,2,4,2.78125,45,4,0,3.0625
kmeans2,value,25,2,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,value,25,3,110,18,2,4,2.28125,37,4,0,2.5625
kmeans2,value,25,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,25,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,25,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,25,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,26,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,26,1,109,19,2,4,2.296875,38,4,0,2.625
kmeans2,value,26,2,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,value,26,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,26,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,26,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,26,6,119,9,2,4,2.140625,35,4,0,2.4375
kmeans2,value,26,7,95,33,2,4,2.515625,41,4,0,2.8125
kmeans2,value,27,0,109,19,2,4,2.296875,38,4,0,2.625
kmeans2,value,27,1,104,24,2,4,2.375,38,4,0,2.625
kmeans2,value,27,2,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,value,27,3,103,25,2,4,2.390625,39,4,0,2.6875
kmeans2,value,27,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,27,5,80,48,2,4,2.75,44,4,0,3.0
kmeans2,value,27,6,94,34,2,4,2.53125,41,4,0,2.8125
kmeans2,value,27,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,28,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,28,1,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,28,2,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,28,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,28,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,28,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,28,6,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,28,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,29,0,100,28,2,4,2.4375,39,4,0,2.6875
kmeans2,value,29,1,84,44,2,4,2.6875,43,4,0,2.9375
kmeans2,value,29,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,29,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,29,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,29,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,29,6,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,value,29,7,114,14,2,4,2.21875,36,4,0,2.5
kmeans2,value,30,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,30,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,30,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,30,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,30,4,82,46,2,4,2.71875,44,4,0,3.0
kmeans2,value,30,5,115,13,2,4,2.203125,36,4,0,2.5
kmeans2,value,30,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,30,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,31,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,31,1,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,value,31,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,31,3,109,19,2,4,2.296875,38,4,0,2.625
kmeans2,value,31,4,108,20,2,4,2.3125,37,4,0,2.5625
kmeans2,value,31,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,31,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,value,31,7,79,49,2,4,2.765625,45,4,0,3.0625
uniform3,key,0,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,0,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,0,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,0,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,0,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,0,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,0,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,0,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,1,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,1,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,1,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,1,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,1,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,1,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,1,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,1,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,2,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,2,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,2,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,2,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,2,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,2,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,2,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,2,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,3,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,3,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,3,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,3,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,3,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,3,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,3,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,3,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,4,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,4,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,4,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,4,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,4,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,4,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,4,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,4,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,5,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,5,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,5,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,5,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,5,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,5,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,5,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,5,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,6,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,6,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,6,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,6,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,6,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,6,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,6,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,6,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,7,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,7,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,7,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,7,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,7,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,7,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,7,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,7,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,8,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,8,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,8,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,8,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,8,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,8,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,8,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,8,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,9,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,9,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,9,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,9,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,9,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,9,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,9,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,9,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,10,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,10,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,10,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,10,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,10,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,10,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,10,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,10,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,11,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,11,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,11,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,11,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,11,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,11,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,11,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,11,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,12,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,12,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,12,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,12,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,12,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,12,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,12,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,12,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,13,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,13,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,13,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,13,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,13,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,13,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,13,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,13,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,14,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,14,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,14,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,14,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,14,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,14,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,14,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,14,7,128,0,3,,3.0,48,2,0,3.125
uniform3,key,15,0,128,0,3,,3.0,48,2,0,3.125
uniform3,key,15,1,128,0,3,,3.0,48,2,0,3.125
uniform3,key,15,2,128,0,3,,3.0,48,2,0,3.125
uniform3,key,15,3,128,0,3,,3.0,48,2,0,3.125
uniform3,key,15,4,128,0,3,,3.0,48,2,0,3.125
uniform3,key,15,5,128,0,3,,3.0,48,2,0,3.125
uniform3,key,15,6,128,0,3,,3.0,48,2,0,3.125
uniform3,key,15,7,128,0,3,,3.0,48,2,0,3.125
