method,scope,layer,kv_head,covariance_relative_frobenius_difference,principal_subspace_similarity_top16,principal_subspace_similarity_top32,principal_subspace_similarity_top64,heldout_half1_normalized_key_mse,heldout_half2_normalized_key_mse,heldout_half2_minus_half1_normalized_key_mse
attention_q_pca_h,head,29,7,0.12760420052135968,0.8470170804135426,0.804566086858117,0.8523482600966242,0.0008547508114133961,0.0008741228157305159,1.9372004317119718e-05
attention_q_pca_h,head,30,0,0.17430505255877793,0.7884083779652659,0.8291759539383838,0.8770171283317988,0.0009004104213090613,0.0009083708428079262,7.960421498864889e-06
attention_q_pca_h,head,30,1,0.09878291612362092,0.8533922662411118,0.8290453666495077,0.849220771625377,0.0008946500747697428,0.0008078306782408617,-8.681939652888104e-05
attention_q_pca_h,head,30,2,0.13240992412779565,0.882380400927183,0.8486583947915539,0.8777577937696139,0.0009143444549408741,0.000888632821443025,-2.5711633497849107e-05
attention_q_pca_h,head,30,3,0.1527360202203051,0.8053365182633561,0.8172613899532243,0.898103274989184,0.0008495651563862339,0.0009336329458164982,8.406778943026438e-05
attention_q_pca_h,head,30,4,0.11996389974500073,0.8877631297077329,0.8524292142137668,0.887935415301889,0.0008728743487154134,0.0008237285655923188,-4.914578312309459e-05
attention_q_pca_h,head,30,5,0.10279766671715607,0.8981466226510667,0.8589634383617394,0.905369154294114,0.0008547258403268643,0.0009737578729982488,0.00011903203267138451
attention_q_pca_h,head,30,6,0.1901172318041676,0.7336796159512511,0.792302557123518,0.8804551661905382,0.0008466257204418071,0.000887451707967557,4.082598752574995e-05
attention_q_pca_h,head,30,7,0.15570286915851086,0.8726262850614188,0.8264854033964044,0.894457663599586,0.0008593218590249307,0.0008354599922313355,-2.3861866793595254e-05
attention_q_pca_h,head,31,0,0.07445970694041652,0.9593919542738316,0.956653592621635,0.9171835253541653,0.00097512223146623,0.0009310084060416557,-4.4113825424574316e-05
attention_q_pca_h,head,31,1,0.09121246699627326,0.9586442593400681,0.9656984253918452,0.9048724847836982,0.0008980748389149085,0.0009917143324855715,9.363949357066303e-05
attention_q_pca_h,head,31,2,0.0814414134184931,0.8846650527688785,0.8678454640516633,0.88728717638314,0.0008314358710777014,0.0008143497034325264,-1.708616764517501e-05
attention_q_pca_h,head,31,3,0.07083652600263872,0.9571163317477653,0.988981523679088,0.9200456391954897,0.0008366829715669155,0.0009000765130622312,6.339354149531573e-05
attention_q_pca_h,head,31,4,0.10357364176445169,0.8875181165282419,0.9171686650904599,0.9330496730449214,0.0009829863483901136,0.0009293900293414481,-5.3596319048665464e-05
attention_q_pca_h,head,31,5,0.09331745482706555,0.9193426114800745,0.9414998815770108,0.9249923095568482,0.0009352181150461547,0.0009200382119161077,-1.5179903130047023e-05
attention_q_pca_h,head,31,6,0.06290202129228506,0.9489182340347213,0.9702910790491873,0.9335739785723903,0.0010333722020732239,0.0009855982425506227,-4.777395952260122e-05
attention_q_pca_h,head,31,7,0.11432460310151385,0.8781941631564498,0.8533014197032176,0.9018478823132934,0.0008572690421715379,0.0009860838108579628,0.00012881476868642494
attention_q_pca_h,overall,,,0.12036068344668349,0.8454170692808176,0.8507212444427181,0.8750992590717185,0.0008886103273937351,0.0008902138584971908,1.6035311034556798e-06
